"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-03",99.06953,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-04",99.05357,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.08797,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.17391,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.30997,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.52536,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.75165,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.86779,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.77036,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.452,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.97064,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.46722,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.02728,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-04",97.72476,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-05",97.59772,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-06",97.64728,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-07",97.88003,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-08",98.30959,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-09",98.89464,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.49571,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.96709,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1996-12",100.2503,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-01",100.3706,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-02",100.3413,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-03",100.2546,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.1427,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.0691,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.0227,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.0148,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.0599,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.1865,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.3137,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.377,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.3283,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.1552,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-02",99.92738,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-03",99.65911,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-04",99.36002,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-05",99.12273,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.99737,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-07",98.98296,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.00017,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.03056,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.06325,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.09379,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.1169,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.12511,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.13132,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.16558,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.25408,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.33302,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-06",99.38688,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-07",99.44501,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-08",99.51368,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-09",99.63911,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-10",99.83484,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-11",100.0654,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","1999-12",100.3438,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-01",100.6478,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-02",100.9134,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.0771,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-04",101.0849,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.9524,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.7193,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.3967,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-08",100.025,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.63307,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-10",99.30638,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-11",99.09529,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2000-12",98.99465,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-01",98.94451,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-02",98.87634,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-03",98.77429,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-04",98.65729,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-05",98.57841,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-06",98.55539,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-07",98.57017,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-08",98.56639,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.53024,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.48779,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.4612,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.49244,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-01",98.68792,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.01222,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.40004,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-04",99.81151,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.1656,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.396,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.5194,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-08",100.5652,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-09",100.5799,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-10",100.5605,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-11",100.4645,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2002-12",100.2242,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-01",99.90202,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-02",99.62277,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-03",99.50896,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-04",99.57955,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-05",99.78119,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-06",100.0267,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-07",100.2861,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-08",100.5696,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-09",100.8979,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-10",101.1771,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-11",101.3672,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2003-12",101.4578,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-01",101.4648,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-02",101.4189,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-03",101.3062,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-04",101.1176,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-05",100.8238,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-06",100.4232,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-07",99.96555,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-08",99.48866,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-09",99.08298,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-10",98.77019,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-11",98.55779,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2004-12",98.40977,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2005-01",98.30856,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2005-02",98.21239,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2005-03",98.131,
"GRC","CLI","AMPLITUD","LTRENDIDX","M","2005-04",98.11828,
